17 	 3 	 8.967e-03 
17 	 4 	 9.728e-03 
17 	 5 	 1.098e-02 
17 	 6 	 1.164e-02 
17 	 7 	 1.298e-02 
17 	 8 	 1.349e-02 
18 	 1 	 1.497e-02 
18 	 2 	 1.669e-02 
18 	 3 	 1.892e-02 
18 	 4 	 1.977e-02 
18 	 5 	 2.155e-02 
18 	 6 	 2.334e-02 
18 	 7 	 2.613e-02 
18 	 8 	 2.761e-02 
19 	 1 	 3.031e-02 
19 	 2 	 3.416e-02 
19 	 3 	 3.817e-02 
19 	 4 	 3.753e-02 
19 	 5 	 4.269e-02 
19 	 6 	 4.541e-02 
19 	 7 	 5.150e-02 
19 	 8 	 5.352e-02 
20 	 1 	 6.162e-02 
20 	 2 	 6.843e-02 
20 	 3 	 7.320e-02 
20 	 4 	 8.303e-02 
20 	 5 	 8.462e-02 
20 	 6 	 9.313e-02 
20 	 7 	 1.019e-01 
20 	 8 	 1.123e-01 
21 	 1 	 1.200e-01 
21 	 2 	 1.363e-01 
21 	 3 	 1.465e-01 
21 	 4 	 1.607e-01 
21 	 5 	 1.715e-01 
21 	 6 	 1.798e-01 
21 	 7 	 1.936e-01 
21 	 8 	 2.229e-01 
22 	 1 	 2.507e-01 
22 	 2 	 2.822e-01 
22 	 3 	 2.966e-01 
22 	 4 	 3.534e-01 
22 	 5 	 3.931e-01 
22 	 6 	 4.094e-01 
22 	 7 	 3.964e-01 
22 	 8 	 4.270e-01 
23 	 1 	 5.066e-01 
23 	 2 	 5.617e-01 
23 	 3 	 6.419e-01 
23 	 4 	 7.126e-01 
23 	 5 	 7.263e-01 
23 	 6 	 7.583e-01 
23 	 7 	 8.904e-01 
23 	 8 	 1.060e+00 
24 	 1 	 1.096e+00 
24 	 2 	 1.195e+00 
24 	 3 	 1.316e+00 
24 	 4 	 1.461e+00 
24 	 5 	 1.564e+00 
24 	 6 	 1.624e+00 
24 	 7 	 1.736e+00 
24 	 8 	 1.917e+00 
25 	 1 	 2.230e+00 
25 	 2 	 2.400e+00 
25 	 3 	 2.640e+00 
25 	 4 	 2.887e+00 
25 	 5 	 3.037e+00 
25 	 6 	 3.323e+00 
25 	 7 	 3.364e+00 
25 	 8 	 3.553e+00 
26 	 1 	 4.488e+00 
26 	 2 	 5.118e+00 
26 	 3 	 5.240e+00 
26 	 4 	 5.884e+00 
26 	 5 	 6.340e+00 
26 	 6 	 6.661e+00 
26 	 7 	 6.900e+00 
26 	 8 	 7.272e+00 
27 	 1 	 9.343e+00 
27 	 2 	 1.021e+01 
27 	 3 	 1.118e+01 
27 	 4 	 1.191e+01 
27 	 5 	 1.278e+01 
27 	 6 	 1.312e+01 
27 	 7 	 1.445e+01 
27 	 8 	 1.582e+01 
28 	 1 	 1.950e+01 
28 	 2 	 2.106e+01 
28 	 3 	 2.316e+01 
28 	 4 	 2.560e+01 
28 	 5 	 2.544e+01 
28 	 6 	 2.700e+01 
28 	 7 	 2.832e+01 
28 	 8 	 2.951e+01 
29 	 1 	 4.025e+01 
29 	 2 	 4.359e+01 
29 	 3 	 4.779e+01 
29 	 4 	 5.050e+01 
29 	 5 	 5.410e+01 
29 	 6 	 5.704e+01 
29 	 7 	 5.986e+01 
29 	 8 	 6.087e+01 
30 	 1 	 8.130e+01 
30 	 2 	 8.895e+01 
30 	 3 	 9.450e+01 
30 	 4 	 1.012e+02 
30 	 5 	 1.107e+02 
30 	 6 	 1.153e+02 
30 	 7 	 1.261e+02 
30 	 8 	 1.246e+02 
31 	 1 	 1.740e+02 
31 	 2 	 1.903e+02 
31 	 3 	 2.015e+02 
31 	 4 	 2.168e+02 
31 	 5 	 2.354e+02 
31 	 6 	 2.410e+02 
31 	 7 	 2.476e+02 
31 	 8 	 2.687e+02 
32 	 1 	 3.514e+02 
32 	 2 	 3.837e+02 
32 	 3 	 4.094e+02 
32 	 4 	 4.430e+02 
32 	 5 	 4.637e+02 
32 	 6 	 4.817e+02 
32 	 7 	 5.223e+02 
32 	 8 	 5.414e+02 
