19 	 5 	 7.198e-02 
19 	 6 	 7.565e-02 
19 	 7 	 8.067e-02 
19 	 8 	 8.721e-02 
20 	 1 	 9.972e-02 
20 	 2 	 1.100e-01 
20 	 3 	 1.194e-01 
20 	 4 	 1.350e-01 
20 	 4 	 1.269e-01 
20 	 5 	 1.433e-01 
20 	 6 	 1.507e-01 
20 	 7 	 1.635e-01 
20 	 8 	 1.711e-01 
21 	 1 	 2.025e-01 
21 	 2 	 2.231e-01 
21 	 3 	 2.405e-01 
21 	 4 	 2.756e-01 
21 	 5 	 2.824e-01 
21 	 6 	 3.146e-01 
21 	 7 	 3.172e-01 
21 	 8 	 3.743e-01 
22 	 1 	 4.067e-01 
22 	 2 	 4.732e-01 
22 	 3 	 5.052e-01 
22 	 4 	 5.549e-01 
22 	 5 	 6.051e-01 
22 	 6 	 6.164e-01 
22 	 7 	 6.447e-01 
22 	 8 	 7.421e-01 
23 	 1 	 8.372e-01 
23 	 2 	 9.583e-01 
23 	 3 	 1.039e+00 
23 	 4 	 1.111e+00 
23 	 5 	 1.226e+00 
23 	 6 	 1.356e+00 
23 	 7 	 1.266e+00 
23 	 8 	 1.385e+00 
24 	 1 	 1.702e+00 
24 	 2 	 1.826e+00 
24 	 3 	 1.398e+00 
24 	 4 	 1.490e+00 
24 	 5 	 1.563e+00 
24 	 6 	 1.633e+00 
24 	 7 	 1.831e+00 
24 	 8 	 1.856e+00 
25 	 1 	 2.317e+00 
25 	 2 	 2.579e+00 
25 	 3 	 2.944e+00 
25 	 4 	 3.249e+00 
25 	 5 	 3.545e+00 
25 	 6 	 3.678e+00 
25 	 7 	 3.714e+00 
25 	 8 	 3.818e+00 
26 	 1 	 4.762e+00 
26 	 2 	 5.355e+00 
26 	 3 	 5.788e+00 
26 	 4 	 6.130e+00 
26 	 5 	 6.517e+00 
26 	 6 	 6.632e+00 
26 	 7 	 7.071e+00 
26 	 8 	 7.423e+00 
27 	 1 	 9.386e+00 
27 	 2 	 1.048e+01 
27 	 3 	 1.152e+01 
27 	 4 	 1.234e+01 
27 	 5 	 1.331e+01 
27 	 6 	 1.393e+01 
27 	 7 	 1.411e+01 
27 	 8 	 1.469e+01 
28 	 1 	 1.954e+01 
28 	 2 	 2.227e+01 
28 	 3 	 2.384e+01 
28 	 4 	 2.606e+01 
28 	 5 	 2.622e+01 
28 	 6 	 2.753e+01 
28 	 7 	 2.740e+01 
28 	 8 	 3.027e+01 
29 	 1 	 4.155e+01 
29 	 2 	 4.712e+01 
29 	 3 	 5.112e+01 
29 	 4 	 5.626e+01 
29 	 5 	 5.861e+01 
29 	 6 	 6.286e+01 
29 	 7 	 6.597e+01 
29 	 8 	 6.766e+01 
30 	 1 	 8.923e+01 
30 	 2 	 9.899e+01 
30 	 3 	 1.096e+02 
30 	 4 	 1.197e+02 
30 	 5 	 1.190e+02 
30 	 6 	 1.312e+02 
30 	 7 	 1.388e+02 
30 	 8 	 1.354e+02 
31 	 1 	 1.912e+02 
31 	 2 	 2.145e+02 
31 	 3 	 2.296e+02 
31 	 4 	 4.533e+02 
31 	 5 	 4.893e+02 
31 	 6 	 5.264e+02 
31 	 7 	 5.389e+02 
31 	 8 	 5.863e+02 
32 	 1 	 7.404e+02 
32 	 2 	 7.571e+02 
32 	 3 	 8.365e+02 
32 	 4 	 9.312e+02 
32 	 5 	 1.044e+03 
32 	 6 	 1.061e+03 
32 	 7 	 1.164e+03 
32 	 8 	 1.314e+03 
