11 	 9 	 4.319e-04 
11 	 10 	 4.874e-04 
12 	 1 	 5.727e-04 
12 	 2 	 5.850e-04 
12 	 3 	 6.025e-04 
12 	 4 	 7.533e-04 
12 	 5 	 6.924e-04 
12 	 6 	 7.694e-04 
12 	 7 	 9.779e-04 
12 	 8 	 1.338e-03 
12 	 9 	 8.958e-04 
12 	 10 	 8.651e-04 
13 	 1 	 1.072e-03 
13 	 2 	 1.150e-03 
13 	 3 	 1.991e-03 
13 	 4 	 2.052e-03 
13 	 5 	 1.533e-03 
13 	 6 	 2.016e-03 
13 	 7 	 2.226e-03 
13 	 8 	 2.004e-03 
13 	 9 	 1.807e-03 
13 	 10 	 1.938e-03 
14 	 1 	 2.382e-03 
14 	 2 	 1.816e-03 
14 	 3 	 2.075e-03 
14 	 4 	 3.846e-03 
14 	 5 	 3.366e-03 
14 	 6 	 3.651e-03 
14 	 7 	 4.429e-03 
14 	 8 	 3.378e-03 
14 	 9 	 4.327e-03 
14 	 10 	 5.771e-03 
15 	 1 	 4.812e-03 
15 	 2 	 3.897e-03 
15 	 3 	 6.533e-03 
15 	 4 	 8.523e-03 
15 	 5 	 4.443e-03 
15 	 6 	 4.961e-03 
15 	 7 	 5.563e-03 
15 	 8 	 6.247e-03 
15 	 9 	 6.415e-03 
15 	 10 	 5.745e-03 
16 	 1 	 6.799e-03 
16 	 2 	 1.375e-02 
16 	 3 	 1.216e-02 
16 	 4 	 1.347e-02 
16 	 5 	 1.513e-02 
16 	 6 	 1.476e-02 
16 	 7 	 1.132e-02 
16 	 8 	 1.226e-02 
16 	 9 	 1.355e-02 
16 	 10 	 1.769e-02 
17 	 1 	 1.408e-02 
17 	 2 	 1.523e-02 
17 	 3 	 2.159e-02 
17 	 4 	 2.359e-02 
17 	 5 	 2.506e-02 
17 	 6 	 2.194e-02 
17 	 7 	 2.383e-02 
17 	 8 	 2.953e-02 
17 	 9 	 3.192e-02 
17 	 10 	 2.572e-02 
18 	 1 	 3.557e-02 
18 	 2 	 3.653e-02 
18 	 3 	 3.565e-02 
18 	 4 	 4.143e-02 
18 	 5 	 4.354e-02 
18 	 6 	 4.451e-02 
18 	 7 	 5.248e-02 
18 	 8 	 5.490e-02 
18 	 9 	 5.907e-02 
18 	 10 	 5.713e-02 
19 	 1 	 6.614e-02 
19 	 2 	 7.264e-02 
19 	 3 	 7.708e-02 
19 	 4 	 7.933e-02 
19 	 5 	 8.140e-02 
19 	 6 	 9.238e-02 
19 	 7 	 1.020e-01 
19 	 8 	 1.068e-01 
19 	 9 	 1.178e-01 
19 	 10 	 1.139e-01 
20 	 1 	 1.292e-01 
20 	 2 	 1.334e-01 
20 	 3 	 1.540e-01 
20 	 4 	 1.622e-01 
20 	 5 	 1.749e-01 
20 	 6 	 1.860e-01 
20 	 7 	 1.924e-01 
20 	 8 	 2.225e-01 
20 	 9 	 2.471e-01 
20 	 10 	 2.357e-01 
21 	 1 	 2.495e-01 
21 	 2 	 2.752e-01 
21 	 3 	 2.935e-01 
21 	 4 	 3.195e-01 
21 	 5 	 3.368e-01 
21 	 6 	 3.704e-01 
21 	 7 	 3.962e-01 
21 	 8 	 4.395e-01 
21 	 9 	 4.847e-01 
21 	 10 	 5.463e-01 
22 	 1 	 5.195e-01 
22 	 2 	 5.745e-01 
22 	 3 	 5.971e-01 
22 	 4 	 6.930e-01 
22 	 5 	 7.582e-01 
22 	 6 	 8.119e-01 
22 	 7 	 8.201e-01 
22 	 8 	 8.902e-01 
22 	 9 	 9.845e-01 
22 	 10 	 1.086e+00 
23 	 1 	 1.044e+00 
23 	 2 	 1.145e+00 
23 	 3 	 1.316e+00 
23 	 4 	 1.396e+00 
23 	 5 	 1.431e+00 
23 	 6 	 1.551e+00 
23 	 7 	 1.714e+00 
23 	 8 	 1.918e+00 
23 	 9 	 2.099e+00 
23 	 10 	 2.152e+00 
24 	 1 	 2.211e+00 
24 	 2 	 2.373e+00 
24 	 3 	 2.663e+00 
24 	 4 	 2.906e+00 
24 	 5 	 3.066e+00 
24 	 6 	 3.206e+00 
24 	 7 	 3.488e+00 
24 	 8 	 3.891e+00 
24 	 9 	 4.235e+00 
24 	 10 	 4.351e+00 
25 	 1 	 4.655e+00 
25 	 2 	 4.890e+00 
25 	 3 	 5.361e+00 
25 	 4 	 5.832e+00 
25 	 5 	 6.336e+00 
25 	 6 	 6.691e+00 
25 	 7 	 7.276e+00 
25 	 8 	 7.504e+00 
25 	 9 	 9.000e+00 
25 	 10 	 9.736e+00 
26 	 1 	 9.265e+00 
26 	 2 	 1.063e+01 
26 	 3 	 1.074e+01 
26 	 4 	 1.201e+01 
26 	 5 	 1.304e+01 
26 	 6 	 1.375e+01 
26 	 7 	 1.455e+01 
26 	 8 	 1.621e+01 
26 	 9 	 1.790e+01 
26 	 10 	 1.859e+01 
27 	 1 	 1.930e+01 
27 	 2 	 2.086e+01 
27 	 3 	 2.253e+01 
27 	 4 	 2.404e+01 
27 	 5 	 2.684e+01 
27 	 6 	 2.837e+01 
27 	 7 	 3.086e+01 
27 	 8 	 3.398e+01 
27 	 9 	 3.817e+01 
27 	 10 	 3.922e+01 
28 	 1 	 3.963e+01 
28 	 2 	 4.185e+01 
28 	 3 	 4.673e+01 
28 	 4 	 5.167e+01 
28 	 5 	 5.487e+01 
28 	 6 	 5.866e+01 
28 	 7 	 6.294e+01 
28 	 8 	 7.149e+01 
28 	 9 	 7.841e+01 
28 	 10 	 8.139e+01 
29 	 1 	 8.162e+01 
29 	 2 	 8.637e+01 
29 	 3 	 9.635e+01 
29 	 4 	 1.040e+02 
29 	 5 	 1.157e+02 
29 	 6 	 1.188e+02 
29 	 7 	 1.300e+02 
29 	 8 	 1.409e+02 
29 	 9 	 1.587e+02 
29 	 10 	 1.762e+02 
30 	 1 	 1.688e+02 
30 	 2 	 1.783e+02 
30 	 3 	 1.947e+02 
30 	 4 	 2.131e+02 
30 	 5 	 2.360e+02 
30 	 6 	 2.488e+02 
30 	 7 	 2.703e+02 
30 	 8 	 2.923e+02 
30 	 9 	 3.238e+02 
30 	 10 	 3.643e+02 
31 	 1 	 3.395e+02 
31 	 2 	 3.785e+02 
31 	 3 	 4.098e+02 
31 	 4 	 4.363e+02 
31 	 5 	 5.098e+02 
31 	 6 	 5.026e+02 
31 	 7 	 5.479e+02 
31 	 8 	 6.434e+02 
31 	 9 	 6.673e+02 
31 	 10 	 8.301e+02 
32 	 1 	 7.030e+02 
32 	 2 	 7.558e+02 
32 	 3 	 8.129e+02 
32 	 4 	 9.007e+02 
32 	 5 	 9.879e+02 
32 	 6 	 1.028e+03 
32 	 7 	 1.158e+03 
32 	 8 	 1.253e+03 
32 	 9 	 1.420e+03 
32 	 10 	 1.571e+03 
33 	 1 	 1.462e+03 
33 	 2 	 1.682e+03 
33 	 3 	 1.707e+03 
33 	 4 	 1.856e+03 
33 	 5 	 2.093e+03 
33 	 6 	 2.163e+03 
33 	 7 	 2.260e+03 
33 	 8 	 2.540e+03 
33 	 9 	 2.866e+03 
33 	 10 	 3.474e+03 
34 	 1 	 2.983e+03 
34 	 2 	 3.236e+03 
34 	 3 	 3.315e+03 
34 	 4 	 3.684e+03 
34 	 5 	 4.225e+03 
34 	 6 	 4.496e+03 
34 	 7 	 5.187e+03 
34 	 8 	 5.204e+03 
34 	 9 	 6.003e+03 
34 	 10 	 7.348e+03 
35 	 1 	 6.126e+03 
35 	 2 	 6.519e+03 
35 	 3 	 7.076e+03 
35 	 4 	 7.496e+03 
35 	 5 	 8.421e+03 
35 	 6 	 1.020e+04 
35 	 7 	 1.006e+04 
35 	 8 	 1.152e+04 
35 	 9 	 1.261e+04 
35 	 10 	 1.452e+04 
36 	 1 	 1.236e+04 
36 	 2 	 1.390e+04 
36 	 3 	 1.500e+04 
36 	 4 	 1.677e+04 
36 	 5 	 1.657e+04 
36 	 6 	 1.862e+04 
36 	 7 	 1.947e+04 
36 	 8 	 2.262e+04 
36 	 9 	 2.545e+04 
36 	 10 	 2.920e+04  
